Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,State
ORD12501,2023-12-30,C044,P017,4,160.6,PA
ORD12502,2023-03-01,C027,P005,1,282.55,ES
ORD12503,2024-04-26,C031,P002,1,358.56,PA
ORD12504,2023-09-07,C010,P011,3,75.88,RN
ORD12505,2024-07-13,C037,P001,1,92.98,MG
ORD12506,2023-04-27,C007,P009,4,361.6,RR
ORD12507,2024-06-28,C032,P006,4,147.13,AC
ORD12508,2023-02-13,C011,P011,3,62.53,AL
ORD12509,2024-05-23,C048,P008,2,264.92,PE
ORD12510,2023-06-14,C045,P013,1,405.12,AM
ORD12511,2024-01-03,C028,P012,1,160.02,CE
ORD12512,2023-10-19,C004,P009,2,137.66,PI
ORD12513,2025-01-06,C048,P015,4,111.81,PI
ORD12514,2023-10-13,C045,P005,1,243.58,RR
ORD12515,2023-07-23,C031,P015,3,290.65,SC
ORD12516,2024-11-14,C029,P002,3,75.94,PI
ORD12517,2024-06-07,C033,P015,3,402.7,ES
ORD12518,2023-05-01,C004,P020,1,269.74,AM
ORD12519,2024-10-25,C047,P003,2,285.75,CE
ORD12520,2024-10-25,C026,P010,1,67.6,PI
ORD12521,2023-07-07,C031,P007,2,315.39,PB
ORD12522,2023-01-13,C031,P010,2,342.38,SP
ORD12523,2024-08-25,C027,P010,1,207.87,ES
ORD12524,2023-07-19,C025,P008,4,303.61,SE
ORD12525,2024-08-08,C048,P013,2,124.37,RN
ORD12526,2024-03-31,C036,P002,1,323.25,MG
ORD12527,2024-03-23,C049,P012,4,271.18,AP
ORD12528,2023-03-12,C031,P009,4,295.57,PE
ORD12529,2024-08-12,C043,P001,1,133.33,BA
ORD12530,2023-05-10,C037,P012,1,396.66,MT
ORD12531,2023-02-12,C045,P012,4,414.72,PR
ORD12532,2024-06-03,C044,P003,1,61.33,AP
ORD12533,2023-01-13,C023,P008,4,435.14,RN
ORD12534,2024-12-25,C035,P013,4,390.19,PI
ORD12535,2024-09-14,C004,P017,4,281.09,SP
ORD12536,2024-06-18,C028,P020,3,37.0,MS
ORD12537,2023-10-29,C042,P010,1,266.4,RN
ORD12538,2024-06-10,C041,P015,3,239.61,PB
ORD12539,2024-10-03,C042,P009,1,119.5,TO
ORD12540,2024-07-26,C013,P018,2,418.43,AM
ORD12541,2023-04-25,C001,P008,3,167.06,SE
ORD12542,2024-04-04,C012,P014,1,294.32,MG
ORD12543,2024-05-19,C043,P011,1,230.77,RS
ORD12544,2023-11-04,C040,P013,4,440.45,ES
ORD12545,2023-11-21,C026,P016,2,255.47,SC
ORD12546,2024-08-01,C046,P014,2,146.22,RS
ORD12547,2023-06-24,C046,P009,1,363.85,PA
ORD12548,2024-05-28,C023,P009,2,386.02,AM
ORD12549,2023-06-21,C049,P019,2,467.98,RR
ORD12550,2024-05-16,C022,P005,3,375.65,MA
ORD12551,2023-11-30,C028,P015,2,34.3,RJ
ORD12552,2023-10-11,C017,P011,2,416.25,AC
ORD12553,2024-04-19,C006,P019,4,246.34,AP
ORD12554,2023-02-23,C014,P006,4,81.64,RR
ORD12555,2024-04-02,C050,P010,3,489.45,CE
ORD12556,2024-08-01,C017,P016,1,328.52,MS
ORD12557,2024-02-24,C038,P005,4,447.23,SE
ORD12558,2024-09-05,C005,P018,3,97.06,AC
ORD12559,2024-09-23,C013,P019,2,390.45,MS
ORD12560,2024-12-03,C048,P010,3,302.29,PI
ORD12561,2024-02-13,C009,P010,4,199.3,RJ
ORD12562,2023-10-31,C044,P012,2,114.7,MA
ORD12563,2024-07-12,C042,P003,3,176.97,SE
ORD12564,2023-08-10,C026,P004,4,271.7,TO
ORD12565,2024-06-16,C013,P012,3,369.19,BA
ORD12566,2023-06-07,C019,P007,1,223.61,GO
ORD12567,2023-12-14,C048,P012,2,202.34,ES
ORD12568,2023-06-08,C017,P003,3,14.19,TO
ORD12569,2023-08-23,C016,P018,3,475.16,AC
ORD12570,2024-10-23,C030,P019,2,387.65,SC
ORD12571,2024-02-09,C032,P005,4,497.99,PR
ORD12572,2023-09-14,C014,P014,3,460.96,PA
ORD12573,2024-11-07,C048,P008,4,432.86,RN
ORD12574,2024-08-11,C015,P015,1,38.46,BA
ORD12575,2024-08-19,C012,P016,2,311.65,RS
ORD12576,2024-07-11,C037,P018,4,120.42,PA
ORD12577,2023-02-16,C011,P011,4,441.96,RJ
ORD12578,2023-08-01,C005,P002,4,411.69,ES
ORD12579,2024-04-23,C011,P010,1,93.49,AP
ORD12580,2024-05-01,C034,P011,2,395.37,PE
ORD12581,2024-07-24,C019,P005,4,493.59,PA
ORD12582,2024-07-19,C026,P017,4,185.18,TO
ORD12583,2023-12-08,C026,P001,1,188.97,BA
ORD12584,2024-06-07,C017,P014,2,22.31,SC
ORD12585,2024-12-04,C031,P015,3,366.24,RO
ORD12586,2024-05-17,C019,P007,2,415.18,RS
ORD12587,2023-01-06,C044,P008,3,32.84,AC
ORD12588,2023-05-24,C020,P016,1,473.19,PB
ORD12589,2023-09-18,C023,P013,3,46.0,RJ
ORD12590,2024-08-07,C025,P005,1,288.74,PR
ORD12591,2024-11-16,C028,P003,3,464.4,PB
ORD12592,2023-08-20,C037,P013,1,464.9,AP
ORD12593,2023-09-27,C012,P019,2,75.3,SP
ORD12594,2024-03-22,C048,P012,2,485.95,SC
ORD12595,2023-08-10,C001,P019,3,142.51,GO
ORD12596,2023-02-21,C002,P017,2,177.41,PI
ORD12597,2023-04-26,C010,P011,3,340.81,GO
ORD12598,2024-06-21,C034,P003,1,64.93,ES
ORD12599,2024-07-18,C032,P002,4,271.81,RJ
ORD12600,2024-06-24,C025,P014,1,409.83,SC
ORD12601,2023-01-19,C010,P017,4,253.13,PR
ORD12602,2024-01-27,C050,P002,2,39.92,TO
ORD12603,2024-09-20,C001,P018,2,404.47,BA
ORD12604,2024-09-09,C032,P015,3,127.74,MG
ORD12605,2024-02-23,C037,P012,3,404.76,SE
ORD12606,2023-11-05,C012,P016,4,469.7,PA
ORD12607,2023-07-05,C049,P016,1,379.86,GO
ORD12608,2023-09-18,C018,P007,4,26.24,PI
ORD12609,2024-06-11,C030,P006,4,333.18,AC
ORD12610,2023-09-30,C013,P014,1,143.35,TO
ORD12611,2023-06-09,C003,P008,3,107.49,PI
ORD12612,2023-08-12,C021,P020,2,382.81,PI
ORD12613,2023-09-13,C042,P019,2,151.88,RO
ORD12614,2023-06-29,C014,P019,3,80.36,GO
ORD12615,2023-01-20,C040,P012,4,93.74,MT
ORD12616,2024-09-15,C010,P009,3,341.86,SP
ORD12617,2024-09-23,C002,P009,4,234.15,MT
ORD12618,2024-12-06,C045,P005,2,112.23,CE
ORD12619,2024-04-12,C037,P014,4,49.05,RJ
ORD12620,2024-09-14,C011,P001,2,469.26,AM
ORD12621,2023-07-29,C001,P003,2,498.79,BA
ORD12622,2024-05-27,C026,P011,4,203.14,PB
ORD12623,2023-02-27,C042,P004,2,131.86,AL
ORD12624,2023-04-03,C013,P020,3,30.47,PB
ORD12625,2023-08-09,C028,P001,4,160.57,SE
ORD12626,2024-12-23,C036,P006,1,295.54,GO
ORD12627,2023-08-20,C021,P010,2,266.96,AC
ORD12628,2023-12-30,C010,P004,4,211.53,PE
ORD12629,2024-09-06,C012,P017,4,187.42,BA
ORD12630,2024-07-15,C046,P005,4,489.33,MT
ORD12631,2024-01-09,C027,P002,1,255.13,RN
ORD12632,2024-09-13,C003,P001,1,14.34,MA
ORD12633,2024-03-31,C028,P016,2,352.63,CE
ORD12634,2023-03-29,C002,P007,3,295.78,SE
ORD12635,2023-01-20,C028,P003,1,87.51,GO
ORD12636,2023-01-14,C031,P014,1,357.09,PE
ORD12637,2023-05-13,C043,P019,4,19.75,MG
ORD12638,2023-02-03,C021,P016,4,365.46,MT
ORD12639,2023-07-27,C007,P006,3,83.23,PE
ORD12640,2023-07-18,C050,P001,2,492.43,DF
ORD12641,2024-08-14,C031,P007,4,260.59,RJ
ORD12642,2024-08-05,C014,P011,2,15.24,SE
ORD12643,2023-06-04,C039,P018,3,420.65,SE
ORD12644,2024-08-12,C039,P009,3,414.16,MA
ORD12645,2023-03-19,C009,P003,1,384.05,RJ
ORD12646,2023-06-21,C023,P008,2,273.59,SP
ORD12647,2023-10-16,C012,P008,4,117.04,MG
ORD12648,2024-06-28,C029,P001,4,323.59,RS
ORD12649,2024-02-24,C038,P010,2,425.51,DF
ORD12650,2023-01-07,C039,P015,4,251.58,RO
ORD12651,2023-06-09,C022,P010,4,42.9,PE
ORD12652,2023-08-28,C004,P008,4,487.88,AM
ORD12653,2024-02-27,C048,P002,4,341.6,PB
ORD12654,2024-06-19,C007,P018,3,491.12,SC
ORD12655,2024-12-26,C040,P002,3,101.63,DF
ORD12656,2023-03-11,C008,P019,4,109.66,PA
ORD12657,2023-08-04,C035,P009,2,59.23,RS
ORD12658,2023-04-14,C009,P010,4,113.13,BA
ORD12659,2024-12-27,C013,P004,2,63.09,GO
ORD12660,2023-02-23,C039,P001,2,143.79,GO
ORD12661,2023-11-26,C020,P011,1,294.4,CE
ORD12662,2023-07-22,C021,P002,1,411.67,GO
ORD12663,2023-10-15,C047,P004,1,57.21,RR
ORD12664,2023-02-14,C019,P015,2,87.19,MT
ORD12665,2023-07-17,C002,P020,2,152.01,CE
ORD12666,2023-08-04,C044,P013,2,178.23,AL
ORD12667,2024-04-25,C040,P001,2,445.7,RJ
ORD12668,2023-11-05,C030,P002,2,121.12,TO
ORD12669,2024-03-10,C023,P006,3,72.68,GO
ORD12670,2023-11-28,C040,P007,4,438.14,AC
ORD12671,2024-11-26,C013,P019,1,442.52,PB
ORD12672,2023-01-27,C033,P004,2,394.76,RR
ORD12673,2023-06-15,C032,P018,3,196.86,PE
ORD12674,2023-11-14,C028,P009,1,457.28,SE
ORD12675,2023-10-01,C024,P011,4,225.27,DF
ORD12676,2024-01-18,C042,P005,3,397.86,ES
ORD12677,2023-12-31,C028,P001,2,223.1,AP
ORD12678,2023-04-13,C030,P002,3,246.13,AL
ORD12679,2024-05-17,C041,P003,3,431.54,RS
ORD12680,2024-01-08,C029,P017,4,10.46,RJ
ORD12681,2024-09-07,C034,P002,3,144.25,MA
ORD12682,2023-09-02,C022,P001,1,325.5,RR
ORD12683,2023-06-18,C025,P002,3,461.75,MA
ORD12684,2024-09-19,C014,P008,1,16.15,PI
ORD12685,2024-10-14,C010,P013,2,237.51,DF
ORD12686,2024-02-22,C010,P014,2,263.08,PR
ORD12687,2023-12-22,C008,P012,1,499.7,PB
ORD12688,2024-04-22,C014,P009,2,351.58,PI
ORD12689,2023-05-05,C045,P019,4,71.91,RR
ORD12690,2024-06-20,C038,P020,4,282.12,RR
ORD12691,2024-12-06,C032,P007,4,85.46,AM
ORD12692,2024-09-03,C045,P010,4,365.8,MA
ORD12693,2024-02-06,C032,P003,1,188.06,AP
ORD12694,2024-05-31,C003,P019,4,333.86,GO
ORD12695,2024-06-14,C020,P017,1,448.33,MT
ORD12696,2024-11-12,C013,P008,3,397.91,AC
ORD12697,2023-09-11,C023,P018,1,400.41,RN
ORD12698,2023-05-01,C019,P007,2,147.47,MA
ORD12699,2023-02-01,C016,P007,4,299.61,PB
ORD12700,2024-10-22,C036,P020,1,101.97,PA
ORD12701,2023-02-06,C035,P016,1,118.29,PB
ORD12702,2024-11-19,C047,P015,1,356.84,AM
ORD12703,2023-12-08,C047,P014,3,209.37,SC
ORD12704,2023-01-13,C050,P016,1,445.39,TO
ORD12705,2023-07-02,C007,P009,4,248.72,AM
ORD12706,2024-10-18,C037,P010,2,43.8,PA
ORD12707,2023-09-22,C008,P015,3,213.21,SE
ORD12708,2023-03-29,C025,P010,2,75.64,BA
ORD12709,2024-04-06,C023,P002,3,497.3,RN
ORD12710,2023-02-15,C010,P005,3,21.65,PE
ORD12711,2024-01-27,C030,P008,4,285.24,SC
ORD12712,2023-04-29,C033,P006,2,188.56,AL
ORD12713,2024-06-14,C011,P006,2,307.37,SE
ORD12714,2024-03-22,C035,P001,3,274.15,BA
ORD12715,2025-01-01,C027,P016,4,459.86,SE
ORD12716,2024-08-28,C003,P018,4,99.41,PI
ORD12717,2023-02-15,C047,P003,3,68.64,RS
ORD12718,2024-05-22,C049,P007,2,436.48,AM
ORD12719,2024-07-11,C050,P012,3,466.56,SE
ORD12720,2024-06-09,C008,P010,3,184.01,RO
ORD12721,2024-08-19,C013,P010,3,478.59,AP
ORD12722,2023-01-03,C042,P009,4,178.0,MS
ORD12723,2023-01-28,C003,P011,3,296.36,RO
ORD12724,2024-01-16,C020,P019,3,336.69,PI
ORD12725,2023-06-06,C046,P008,1,497.03,AP
ORD12726,2024-05-25,C045,P018,4,93.46,PI
ORD12727,2023-11-29,C035,P004,4,154.4,RS
ORD12728,2024-11-17,C013,P002,1,277.64,BA
ORD12729,2023-04-24,C020,P013,3,115.19,MT
ORD12730,2024-01-24,C024,P014,4,294.21,SC
ORD12731,2024-05-01,C009,P020,1,391.3,CE
ORD12732,2023-09-07,C030,P015,3,440.83,RR
ORD12733,2024-07-24,C025,P013,4,174.75,TO
ORD12734,2024-12-15,C016,P006,4,94.55,MG
ORD12735,2023-11-11,C008,P020,3,346.0,MS
ORD12736,2023-08-27,C044,P006,3,346.4,SP
ORD12737,2023-08-22,C028,P001,1,224.57,PR
ORD12738,2023-10-30,C012,P015,3,300.87,RN
ORD12739,2024-08-29,C024,P006,1,401.28,RO
ORD12740,2024-10-14,C049,P015,3,369.29,MG
ORD12741,2023-11-30,C029,P015,4,339.73,RR
ORD12742,2023-04-23,C015,P014,1,334.32,TO
ORD12743,2024-09-12,C018,P010,1,364.86,AP
ORD12744,2023-12-28,C007,P008,2,307.67,MS
ORD12745,2023-04-07,C013,P004,4,51.4,SC
ORD12746,2023-01-16,C019,P006,3,295.62,AM
ORD12747,2024-07-09,C048,P020,1,445.92,AM
ORD12748,2024-01-11,C043,P017,2,28.43,PI
ORD12749,2024-01-25,C005,P007,3,205.53,GO
ORD12750,2024-09-11,C026,P012,4,202.53,GO
ORD12751,2023-08-05,C002,P004,1,134.49,MA
ORD12752,2024-02-03,C033,P014,2,291.51,MA
ORD12753,2023-09-17,C048,P004,2,93.61,RS
ORD12754,2023-11-16,C037,P016,2,459.01,ES
ORD12755,2023-07-15,C025,P001,1,86.26,TO
ORD12756,2024-04-22,C025,P018,4,482.85,SC
ORD12757,2024-02-22,C039,P019,3,15.7,TO
ORD12758,2024-04-19,C030,P010,3,249.1,PE
ORD12759,2024-08-29,C041,P005,2,27.75,RJ
ORD12760,2024-07-21,C004,P013,3,439.81,MS
ORD12761,2024-06-27,C019,P006,4,401.39,MS
ORD12762,2023-08-19,C027,P004,2,120.27,AL
ORD12763,2024-06-04,C047,P016,4,77.62,RS
ORD12764,2024-12-03,C039,P008,4,113.89,AP
ORD12765,2023-07-19,C024,P016,1,48.38,RR
ORD12766,2024-11-03,C050,P011,1,126.1,PB
ORD12767,2024-08-21,C037,P001,3,43.37,AL
ORD12768,2023-01-21,C025,P018,2,427.73,PA
ORD12769,2023-11-07,C029,P004,1,428.0,PB
ORD12770,2024-08-10,C031,P011,3,279.0,AP
ORD12771,2024-10-14,C045,P020,2,460.75,PR
ORD12772,2024-09-29,C035,P010,4,181.64,TO
ORD12773,2024-08-18,C028,P016,4,97.63,DF
ORD12774,2024-03-09,C038,P010,1,159.11,AP
ORD12775,2024-01-06,C044,P005,4,70.6,AP
ORD12776,2024-07-13,C050,P018,3,412.96,BA
ORD12777,2023-03-19,C050,P011,2,382.61,PE
ORD12778,2024-06-25,C004,P003,2,103.0,RJ
ORD12779,2023-10-12,C028,P009,1,277.3,AL
ORD12780,2024-10-09,C031,P015,3,147.51,AL
ORD12781,2023-05-20,C023,P019,3,74.26,MS
ORD12782,2024-07-06,C014,P019,2,130.21,PA
ORD12783,2023-10-09,C028,P005,1,303.92,MG
ORD12784,2024-07-15,C014,P006,1,328.83,AP
ORD12785,2023-09-15,C001,P004,4,101.56,AL
ORD12786,2023-12-26,C043,P012,3,389.17,PA
ORD12787,2024-03-15,C032,P005,4,291.71,AP
ORD12788,2023-09-27,C041,P003,4,220.34,BA
ORD12789,2023-05-14,C018,P010,2,326.67,SE
ORD12790,2024-10-01,C005,P013,3,173.31,MS
ORD12791,2023-04-14,C042,P004,3,139.27,MA
ORD12792,2023-04-05,C015,P008,2,463.89,DF
ORD12793,2024-12-29,C042,P001,1,450.61,AM
ORD12794,2024-07-26,C016,P020,4,242.87,DF
ORD12795,2024-04-24,C036,P002,4,305.91,RS
ORD12796,2023-08-29,C036,P004,4,331.9,PB
ORD12797,2023-01-13,C040,P001,4,331.25,SP
ORD12798,2023-05-27,C030,P007,3,268.8,MG
ORD12799,2024-08-23,C038,P005,2,163.23,RN
ORD12800,2023-04-05,C023,P013,1,445.88,RJ
ORD12801,2023-10-20,C011,P013,2,285.35,AL
ORD12802,2023-01-25,C025,P008,2,454.56,SE
ORD12803,2023-09-29,C045,P017,4,415.92,AM
ORD12804,2024-05-19,C043,P010,4,328.32,AL
ORD12805,2023-06-15,C002,P010,4,358.16,RN
ORD12806,2023-03-28,C035,P002,2,456.51,RJ
ORD12807,2024-10-15,C047,P006,1,319.34,SP
ORD12808,2024-10-07,C024,P001,1,239.48,BA
ORD12809,2024-09-29,C013,P018,1,226.71,RJ
ORD12810,2024-05-05,C042,P003,3,490.14,RR
ORD12811,2023-05-21,C037,P007,3,378.29,MT
ORD12812,2023-04-13,C030,P016,4,338.93,AL
ORD12813,2023-08-14,C011,P003,1,57.07,SE
ORD12814,2024-07-28,C023,P006,3,298.14,RO
ORD12815,2023-10-21,C046,P004,2,102.55,PE
ORD12816,2023-11-02,C028,P016,2,200.99,SC
ORD12817,2023-09-11,C029,P003,4,283.08,MS
ORD12818,2023-06-29,C015,P004,2,13.91,RO
ORD12819,2023-02-09,C045,P011,3,432.52,ES
ORD12820,2024-12-01,C003,P017,1,224.96,RN
ORD12821,2024-06-03,C009,P019,3,315.12,AP
ORD12822,2024-09-07,C008,P008,3,108.96,PB
ORD12823,2025-01-06,C047,P014,4,353.56,MT
ORD12824,2024-06-29,C033,P016,1,161.93,PA
ORD12825,2023-08-24,C034,P019,2,262.9,PR
ORD12826,2024-04-07,C009,P016,1,168.39,MA
ORD12827,2023-08-16,C017,P010,2,325.82,RN
ORD12828,2024-11-30,C041,P015,4,426.69,RR
ORD12829,2024-04-27,C001,P004,1,324.13,RO
ORD12830,2024-03-05,C040,P004,3,97.31,GO
ORD12831,2023-01-22,C005,P013,1,132.33,DF
ORD12832,2023-12-09,C030,P012,4,266.14,RJ
ORD12833,2023-02-09,C011,P015,1,142.94,MA
ORD12834,2023-06-22,C028,P013,2,105.78,RS
ORD12835,2024-03-14,C038,P006,1,32.86,ES
ORD12836,2023-06-28,C017,P014,1,61.04,RS
ORD12837,2024-08-20,C050,P003,4,286.76,RS
ORD12838,2023-05-13,C023,P008,1,105.37,AP
ORD12839,2023-12-17,C018,P012,1,254.22,MS
ORD12840,2024-06-08,C037,P014,3,324.5,RN
ORD12841,2024-06-23,C027,P005,1,132.57,SP
ORD12842,2024-05-20,C025,P002,1,475.27,SP
ORD12843,2023-03-25,C005,P010,4,135.77,PR
ORD12844,2024-04-08,C019,P003,2,89.43,RJ
ORD12845,2023-12-09,C027,P010,1,233.87,RS
ORD12846,2023-10-07,C013,P009,3,226.66,ES
ORD12847,2023-09-20,C007,P017,4,430.6,RS
ORD12848,2023-06-15,C026,P006,2,33.2,DF
ORD12849,2023-10-20,C014,P009,4,143.5,MS
ORD12850,2024-05-23,C027,P003,2,440.74,PR
ORD12851,2024-08-02,C008,P007,1,381.78,MA
ORD12852,2023-08-14,C031,P012,2,11.91,AP
ORD12853,2023-06-19,C035,P018,2,268.67,PI
ORD12854,2024-08-20,C027,P010,1,129.92,PI
ORD12855,2024-10-06,C004,P002,3,494.25,MT
ORD12856,2024-03-23,C042,P017,3,491.95,TO
ORD12857,2024-11-20,C004,P003,1,464.41,SP
ORD12858,2024-05-16,C018,P001,4,14.89,AC
ORD12859,2024-06-10,C023,P008,4,453.43,PB
ORD12860,2025-01-04,C032,P013,2,170.07,MG
ORD12861,2024-01-14,C012,P011,4,324.54,AC
ORD12862,2023-07-20,C020,P008,4,230.1,PB
ORD12863,2024-09-10,C047,P020,1,183.76,PI
ORD12864,2023-09-07,C045,P001,1,150.6,RO
ORD12865,2024-02-13,C012,P002,2,219.61,CE
ORD12866,2024-08-23,C008,P018,4,155.55,TO
ORD12867,2023-05-05,C022,P018,2,463.75,RO
ORD12868,2023-04-23,C027,P009,1,224.15,CE
ORD12869,2023-05-17,C041,P007,4,472.87,PB
ORD12870,2024-05-10,C041,P009,2,192.03,CE
ORD12871,2024-11-08,C017,P010,2,137.37,SC
ORD12872,2023-05-30,C032,P002,3,406.48,RO
ORD12873,2023-12-09,C033,P005,3,265.04,SP
ORD12874,2024-08-02,C031,P017,4,89.79,PA
ORD12875,2025-01-02,C006,P002,4,464.72,RS
ORD12876,2023-11-17,C039,P020,1,481.43,PA
ORD12877,2024-06-15,C009,P010,1,347.22,RN
ORD12878,2023-10-16,C042,P001,1,486.2,PE
ORD12879,2024-05-03,C032,P012,3,340.33,MT
ORD12880,2024-05-06,C036,P015,2,315.37,PI
ORD12881,2024-09-03,C016,P006,1,414.7,MT
ORD12882,2023-09-09,C012,P014,3,43.18,RN
ORD12883,2023-03-18,C041,P014,1,227.02,GO
ORD12884,2024-10-08,C003,P015,3,220.92,RN
ORD12885,2024-01-27,C027,P001,3,314.2,ES
ORD12886,2024-02-16,C027,P017,4,180.12,PI
ORD12887,2023-06-22,C009,P011,2,232.21,PE
ORD12888,2023-07-20,C017,P015,3,426.23,SP
ORD12889,2023-08-05,C046,P020,2,474.48,SE
ORD12890,2024-01-11,C005,P016,1,247.22,MS
ORD12891,2024-12-20,C026,P009,4,355.55,RO
ORD12892,2024-08-08,C021,P012,4,278.18,TO
ORD12893,2023-01-11,C001,P002,2,435.12,SE
ORD12894,2023-01-12,C001,P015,4,138.25,BA
ORD12895,2024-08-12,C035,P009,4,433.09,RJ
ORD12896,2024-03-10,C009,P016,1,262.39,PB
ORD12897,2024-11-14,C023,P017,1,233.51,SP
ORD12898,2024-08-30,C038,P020,4,476.48,PI
ORD12899,2024-01-08,C041,P004,4,159.49,SE
ORD12900,2023-09-30,C004,P008,2,50.38,SC
ORD12901,2024-11-21,C019,P007,1,339.23,AM
ORD12902,2024-07-29,C037,P006,4,138.87,PA
ORD12903,2024-05-23,C005,P005,4,324.48,PA
ORD12904,2023-05-12,C028,P010,1,37.44,MG
ORD12905,2023-11-15,C046,P003,1,285.52,RR
ORD12906,2024-09-12,C042,P020,1,126.2,ES
ORD12907,2023-06-17,C048,P017,3,46.88,MG
ORD12908,2024-02-01,C023,P016,3,37.22,AC
ORD12909,2023-06-29,C038,P011,2,479.21,SE
ORD12910,2023-02-27,C023,P013,3,140.05,TO
ORD12911,2024-04-24,C046,P018,3,295.09,PE
ORD12912,2024-08-13,C018,P014,3,247.45,GO
ORD12913,2024-04-04,C029,P002,3,187.82,GO
ORD12914,2023-03-02,C028,P012,4,275.87,TO
ORD12915,2024-01-04,C009,P010,4,284.24,SE
ORD12916,2023-05-01,C039,P007,4,420.25,PE
ORD12917,2024-12-19,C050,P002,3,199.26,RS
ORD12918,2024-06-29,C010,P018,3,182.89,MT
ORD12919,2024-08-04,C002,P017,2,342.82,PA
ORD12920,2023-01-17,C013,P016,2,192.17,PR
ORD12921,2024-05-10,C038,P002,2,260.41,AM
ORD12922,2024-05-11,C027,P011,3,94.84,PA
ORD12923,2024-05-19,C041,P019,4,149.08,MA
ORD12924,2024-06-15,C020,P007,3,108.58,MG
ORD12925,2023-11-11,C040,P017,3,421.92,TO
ORD12926,2023-03-10,C010,P015,1,401.02,MT
ORD12927,2024-12-27,C016,P009,3,202.14,AM
ORD12928,2023-06-10,C015,P012,2,225.74,TO
ORD12929,2024-09-05,C013,P008,1,211.2,AL
ORD12930,2024-12-18,C050,P002,1,104.46,BA
ORD12931,2023-05-25,C038,P017,3,393.84,TO
ORD12932,2024-07-22,C020,P016,3,416.18,PR
ORD12933,2024-08-17,C024,P016,2,308.85,AL
ORD12934,2024-01-20,C041,P003,2,373.65,AP
ORD12935,2023-09-26,C050,P019,3,329.81,ES
ORD12936,2024-03-29,C007,P016,2,60.27,SP
ORD12937,2024-11-29,C023,P011,2,280.02,SP
ORD12938,2024-06-01,C024,P009,3,180.01,RR
ORD12939,2023-12-16,C029,P014,2,117.89,AM
ORD12940,2023-04-20,C005,P002,1,335.78,SP
ORD12941,2024-04-27,C043,P013,1,445.52,PE
ORD12942,2024-02-11,C045,P005,2,499.93,PI
ORD12943,2024-10-11,C035,P020,1,292.87,SE
ORD12944,2023-02-20,C001,P014,4,339.47,PA
ORD12945,2024-02-07,C036,P001,2,329.21,BA
ORD12946,2024-07-16,C018,P006,1,350.57,RS
ORD12947,2024-04-20,C006,P011,4,130.66,BA
ORD12948,2023-03-28,C023,P017,4,88.11,SC
ORD12949,2023-03-09,C010,P014,2,209.64,MA
ORD12950,2024-08-18,C007,P014,3,238.29,AL
ORD12951,2023-02-11,C044,P020,4,384.02,SE
ORD12952,2024-12-31,C008,P007,2,315.14,GO
ORD12953,2023-02-26,C013,P019,3,280.61,PR
ORD12954,2023-07-15,C030,P006,4,254.26,RS
ORD12955,2024-11-08,C018,P013,4,119.3,DF
ORD12956,2023-03-03,C014,P010,4,192.67,SP
ORD12957,2023-09-20,C011,P019,2,63.6,RS
ORD12958,2023-04-22,C042,P010,2,42.26,AM
ORD12959,2024-12-11,C038,P005,3,16.47,SP
ORD12960,2023-06-27,C013,P013,4,52.95,ES
ORD12961,2023-01-26,C042,P017,1,301.51,AP
ORD12962,2024-02-14,C044,P005,3,486.05,AM
ORD12963,2024-06-14,C033,P007,1,24.05,SP
ORD12964,2023-11-13,C050,P020,4,393.77,PE
ORD12965,2024-06-15,C013,P007,2,336.0,TO
ORD12966,2023-04-16,C025,P015,1,430.79,PR
ORD12967,2024-04-08,C024,P015,2,473.22,RR
ORD12968,2023-09-03,C029,P001,4,408.36,PB
ORD12969,2023-03-22,C036,P012,3,400.91,SE
ORD12970,2024-10-23,C006,P002,1,52.27,PB
ORD12971,2024-01-31,C018,P018,2,185.88,RJ
ORD12972,2024-06-05,C028,P015,1,312.11,SE
ORD12973,2025-01-05,C005,P007,4,18.36,RR
ORD12974,2023-09-21,C018,P009,3,242.56,SP
ORD12975,2024-10-22,C037,P003,4,14.07,MA
ORD12976,2023-10-01,C007,P010,2,373.39,MT
ORD12977,2024-12-06,C009,P002,4,140.18,MG
ORD12978,2023-06-21,C035,P012,3,379.93,MS
ORD12979,2023-09-22,C012,P007,4,245.23,AC
ORD12980,2023-01-26,C046,P005,2,62.92,AM
ORD12981,2024-04-13,C040,P004,4,460.45,RJ
ORD12982,2024-04-20,C044,P001,1,352.0,RO
ORD12983,2023-12-22,C039,P015,1,364.95,AM
ORD12984,2023-01-26,C024,P009,1,123.12,BA
ORD12985,2023-02-03,C009,P006,1,71.54,MG
ORD12986,2023-09-21,C012,P014,3,477.7,RS
ORD12987,2023-05-18,C036,P002,2,179.68,RJ
ORD12988,2024-11-25,C037,P012,1,124.88,PR
ORD12989,2024-07-19,C009,P006,1,440.42,RR
ORD12990,2024-04-06,C039,P013,1,237.04,RO
ORD12991,2023-06-17,C046,P004,1,330.54,SP
ORD12992,2024-09-22,C022,P016,2,140.47,RS
ORD12993,2024-10-16,C017,P011,4,484.87,AP
ORD12994,2023-03-22,C033,P006,1,242.27,RS
ORD12995,2024-02-11,C047,P005,4,217.93,MT
ORD12996,2024-07-27,C024,P001,2,41.67,MS
ORD12997,2023-02-15,C015,P019,4,356.93,MA
ORD12998,2024-08-21,C029,P007,4,275.1,SP
