Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,State
ORD12028,2023-01-08,C030,P011,1,449.82,PI
ORD12029,2023-07-27,C048,P003,3,328.53,PI
ORD12030,2023-05-11,C043,P006,2,139.54,DF
ORD12031,2024-12-09,C017,P006,2,77.52,RR
ORD12032,2024-10-15,C037,P006,4,489.34,AM
ORD12033,2024-08-30,C015,P006,1,159.04,RS
ORD12034,2023-01-26,C018,P006,2,238.43,GO
ORD12035,2024-09-14,C048,P014,4,18.5,MG
ORD12036,2024-03-29,C014,P011,2,407.47,TO
ORD12037,2024-09-26,C014,P016,3,398.62,CE
ORD12038,2023-07-05,C045,P019,1,350.4,MG
ORD12039,2024-04-28,C033,P007,1,184.47,PI
ORD12040,2024-11-10,C038,P006,3,193.08,TO
ORD12041,2023-02-20,C011,P011,3,253.04,RR
ORD12042,2023-01-05,C011,P004,1,206.98,PA
ORD12043,2024-08-11,C048,P001,4,92.54,SE
ORD12044,2023-06-09,C026,P009,4,123.2,PA
ORD12045,2023-07-27,C003,P013,2,172.1,RS
ORD12046,2023-09-14,C025,P008,4,19.75,SP
ORD12047,2023-07-24,C017,P002,1,177.21,MG
ORD12048,2023-01-11,C022,P016,4,412.33,MT
ORD12049,2023-01-08,C029,P019,3,239.93,PR
ORD12050,2024-02-13,C046,P008,1,100.96,PI
ORD12051,2023-02-01,C026,P012,2,350.44,PR
ORD12052,2024-06-23,C034,P011,1,20.6,DF
ORD12053,2024-12-18,C026,P009,1,85.74,RS
ORD12054,2024-01-22,C009,P010,4,295.25,PE
ORD12055,2023-08-16,C040,P001,4,339.48,AC
ORD12056,2024-10-01,C011,P019,4,154.42,AC
ORD12057,2024-04-19,C007,P017,2,146.21,BA
ORD12058,2024-12-24,C030,P004,2,20.12,AC
ORD12059,2023-07-26,C002,P012,2,149.62,SP
ORD12060,2023-11-14,C030,P020,2,480.06,MT
ORD12061,2024-07-10,C004,P008,3,204.56,SP
ORD12062,2024-09-08,C014,P016,1,170.63,ES
ORD12063,2023-12-14,C013,P001,4,317.03,RS
ORD12064,2023-08-22,C025,P009,1,494.66,SP
ORD12065,2024-12-01,C013,P011,1,224.48,PI
ORD12066,2023-02-13,C013,P012,1,56.52,MS
ORD12067,2023-05-22,C037,P009,4,361.54,MS
ORD12068,2024-10-09,C044,P006,1,449.74,AP
ORD12069,2023-06-25,C006,P009,3,343.38,PA
ORD12070,2024-10-15,C026,P006,4,253.66,MG
ORD12071,2024-03-24,C014,P006,3,130.76,RJ
ORD12072,2024-08-14,C008,P020,4,228.54,RN
ORD12073,2023-03-23,C024,P003,1,216.9,AL
ORD12074,2023-05-15,C022,P003,1,481.71,MS
ORD12075,2024-12-19,C040,P016,1,28.1,MS
ORD12076,2023-06-26,C039,P002,3,188.68,MA
ORD12077,2024-01-18,C049,P004,1,162.42,AM
ORD12078,2023-08-31,C021,P009,2,491.25,PE
ORD12079,2024-07-20,C043,P007,3,13.17,DF
ORD12080,2023-05-21,C026,P003,2,153.31,BA
ORD12081,2024-04-01,C010,P013,4,487.18,AM
ORD12082,2024-03-15,C013,P014,2,88.02,PI
ORD12083,2023-02-25,C042,P009,2,396.76,MG
ORD12084,2024-06-10,C014,P001,3,286.23,MG
ORD12085,2024-11-27,C009,P012,4,453.92,ES
ORD12086,2024-02-23,C007,P001,2,437.82,MS
ORD12087,2023-03-29,C039,P009,1,292.35,PB
ORD12088,2024-08-31,C031,P007,1,281.59,PR
ORD12089,2024-10-17,C050,P003,4,84.04,RJ
ORD12090,2023-01-08,C016,P004,2,39.61,BA
ORD12091,2024-04-21,C008,P007,3,368.73,AP
ORD12092,2023-08-03,C048,P015,4,310.15,MA
ORD12093,2024-11-15,C015,P001,4,399.73,RR
ORD12094,2025-01-04,C025,P006,4,18.92,AM
ORD12095,2024-07-05,C047,P005,4,467.5,MS
ORD12096,2024-05-11,C038,P011,1,45.79,SP
ORD12097,2024-11-24,C041,P017,3,453.27,AC
ORD12098,2024-05-17,C015,P003,1,103.7,BA
ORD12099,2024-11-29,C025,P012,4,137.39,BA
ORD12100,2023-09-02,C007,P020,3,437.18,PB
ORD12101,2024-04-22,C026,P010,1,231.21,TO
ORD12102,2023-11-05,C008,P007,2,350.26,DF
ORD12103,2023-08-19,C018,P015,2,450.99,PE
ORD12104,2024-01-18,C021,P018,4,152.88,SC
ORD12105,2023-06-04,C016,P019,2,76.52,RR
ORD12106,2023-06-24,C047,P001,3,274.83,ES
ORD12107,2023-04-25,C003,P013,4,200.25,PR
ORD12108,2024-01-25,C001,P004,2,401.39,AC
ORD12109,2023-11-07,C013,P018,3,12.47,MT
ORD12110,2023-10-27,C032,P012,1,294.39,RJ
ORD12111,2023-01-18,C012,P004,1,262.81,CE
ORD12112,2023-01-12,C031,P004,3,426.36,RR
ORD12113,2024-02-08,C041,P005,2,292.52,TO
ORD12114,2024-12-04,C002,P019,3,497.88,RJ
ORD12115,2023-08-20,C041,P009,3,23.0,GO
ORD12116,2024-08-27,C008,P007,3,256.75,BA
ORD12117,2024-12-30,C025,P007,1,488.24,RR
ORD12118,2023-10-05,C005,P012,1,473.35,PA
ORD12119,2023-12-19,C045,P010,1,117.11,RR
ORD12120,2023-10-30,C002,P020,2,415.34,RS
ORD12121,2024-06-24,C042,P013,4,404.63,RN
ORD12122,2024-04-14,C038,P006,1,481.62,MG
ORD12123,2023-03-18,C039,P009,1,259.59,MG
ORD12124,2024-06-04,C003,P019,3,269.33,SP
ORD12125,2023-01-24,C046,P016,2,395.37,RN
ORD12126,2023-01-15,C048,P011,3,499.5,PB
ORD12127,2024-11-06,C038,P004,3,161.48,MG
ORD12128,2024-06-08,C022,P001,3,344.82,DF
ORD12129,2023-12-13,C040,P012,3,338.86,AL
ORD12130,2023-06-21,C033,P004,1,430.09,SC
ORD12131,2023-11-23,C032,P005,2,328.25,RN
ORD12132,2024-12-12,C047,P006,1,234.52,RS
ORD12133,2024-04-29,C017,P014,4,162.3,RS
ORD12134,2024-05-03,C018,P001,3,484.9,PE
ORD12135,2024-04-06,C003,P008,1,174.51,AM
ORD12136,2024-01-13,C006,P015,2,135.02,RR
ORD12137,2024-08-10,C049,P012,4,398.4,AM
ORD12138,2023-06-13,C013,P019,1,253.85,PI
ORD12139,2024-01-07,C031,P007,1,99.79,BA
ORD12140,2024-07-26,C017,P009,4,185.94,DF
ORD12141,2024-02-28,C021,P011,2,109.7,AM
ORD12142,2024-04-21,C016,P008,4,112.42,PB
ORD12143,2024-01-17,C017,P004,4,47.14,RO
ORD12144,2023-06-04,C032,P010,3,326.14,MT
ORD12145,2023-09-14,C001,P020,3,191.92,AM
ORD12146,2024-11-04,C048,P010,4,39.16,RJ
ORD12147,2023-03-09,C038,P008,3,328.99,PR
ORD12148,2023-12-10,C008,P014,2,155.45,MA
ORD12149,2023-10-04,C001,P004,1,89.41,MT
ORD12150,2024-11-03,C002,P020,4,480.56,PE
ORD12151,2024-01-26,C047,P003,3,46.64,MT
ORD12152,2024-03-24,C037,P003,2,199.47,MT
ORD12153,2023-09-16,C024,P004,2,311.61,SC
ORD12154,2023-11-03,C027,P012,2,496.77,TO
ORD12155,2023-04-05,C020,P018,4,50.41,CE
ORD12156,2024-04-08,C047,P019,3,466.44,PR
ORD12157,2023-09-03,C021,P011,2,441.63,MG
ORD12158,2025-01-02,C042,P018,3,391.79,SE
ORD12159,2024-09-26,C037,P014,1,60.3,RJ
ORD12160,2023-07-06,C035,P011,2,152.52,AC
ORD12161,2024-01-08,C038,P014,2,142.85,RN
ORD12162,2024-07-25,C015,P003,3,271.79,PA
ORD12163,2024-02-10,C050,P002,3,68.78,MT
ORD12164,2024-02-12,C046,P009,3,409.97,RN
ORD12165,2023-05-05,C042,P008,1,344.27,ES
ORD12166,2023-12-03,C030,P005,4,431.92,CE
ORD12167,2023-12-07,C004,P009,3,119.09,RJ
ORD12168,2024-07-16,C043,P005,2,314.03,RS
ORD12169,2023-06-27,C039,P013,1,426.97,MT
ORD12170,2024-10-12,C015,P011,3,34.72,CE
ORD12171,2023-06-19,C023,P011,3,279.79,MT
ORD12172,2023-02-08,C041,P020,2,366.34,BA
ORD12173,2023-03-10,C015,P012,2,192.07,AL
ORD12174,2023-08-24,C026,P019,3,183.23,PR
ORD12175,2024-07-13,C012,P013,1,25.83,CE
ORD12176,2024-01-16,C018,P009,3,249.96,PA
ORD12177,2023-02-26,C006,P004,4,302.19,PA
ORD12178,2023-10-04,C018,P007,1,372.79,MG
ORD12179,2023-04-09,C050,P005,2,52.3,ES
ORD12180,2024-06-10,C024,P007,2,214.16,SC
ORD12181,2023-11-21,C038,P008,1,136.2,MT
ORD12182,2024-04-05,C028,P014,1,111.37,PA
ORD12183,2023-06-28,C015,P010,2,130.37,RO
ORD12184,2024-07-27,C019,P006,4,186.68,AP
ORD12185,2023-04-29,C005,P005,1,369.06,PR
ORD12186,2024-04-13,C004,P015,2,223.49,PA
ORD12187,2024-07-02,C017,P016,3,40.96,ES
ORD12188,2024-10-07,C010,P002,1,180.22,PE
ORD12189,2024-03-30,C012,P015,4,63.75,DF
ORD12190,2023-01-26,C005,P008,1,113.82,SC
ORD12191,2024-05-04,C007,P013,4,73.37,BA
ORD12192,2023-01-08,C044,P017,2,486.28,RN
ORD12193,2024-05-30,C023,P015,1,441.24,BA
ORD12194,2024-06-16,C002,P014,1,316.22,PE
ORD12195,2023-05-29,C030,P019,4,132.77,CE
ORD12196,2024-05-02,C049,P013,4,95.4,PB
ORD12197,2023-01-25,C045,P007,3,422.56,TO
ORD12198,2024-10-16,C037,P008,4,45.63,SE
ORD12199,2024-07-08,C005,P007,2,349.68,RS
ORD12200,2024-02-29,C020,P019,1,154.48,MG
ORD12201,2023-10-20,C026,P015,4,249.91,RS
ORD12202,2023-07-04,C044,P007,3,367.07,RS
ORD12203,2024-07-07,C044,P017,3,27.81,GO
ORD12204,2024-03-06,C039,P018,4,96.02,PB
ORD12205,2024-08-26,C006,P019,3,327.1,MS
ORD12206,2023-11-13,C029,P003,1,460.67,GO
ORD12207,2024-02-02,C010,P007,2,136.47,SC
ORD12208,2023-11-20,C016,P010,3,83.34,MA
ORD12209,2024-07-18,C034,P007,4,463.16,PR
ORD12210,2024-08-18,C031,P011,4,434.01,SP
ORD12211,2024-06-29,C036,P003,1,455.8,RS
ORD12212,2023-03-17,C041,P009,2,71.11,AL
ORD12213,2024-12-09,C005,P004,4,462.54,AL
ORD12214,2024-04-30,C033,P008,2,294.84,MA
ORD12215,2023-03-29,C043,P012,3,336.8,ES
ORD12216,2023-08-20,C019,P008,1,232.52,PR
ORD12217,2023-01-07,C032,P015,3,184.15,AP
ORD12218,2024-07-03,C023,P014,2,65.3,PE
ORD12219,2023-02-21,C003,P005,4,119.57,PI
ORD12220,2024-10-16,C001,P017,4,297.94,MS
ORD12221,2024-01-31,C036,P020,1,165.26,RO
ORD12222,2023-08-09,C041,P011,3,68.65,RR
ORD12223,2024-03-03,C028,P015,2,357.72,MA
ORD12224,2023-05-23,C048,P013,4,268.98,MS
ORD12225,2023-12-29,C039,P004,4,30.13,CE
ORD12226,2024-01-17,C005,P013,1,339.54,PE
ORD12227,2024-07-14,C013,P013,1,432.14,MS
ORD12228,2023-10-04,C011,P011,3,390.1,PA
ORD12229,2023-09-28,C046,P005,4,463.09,AC
ORD12230,2023-01-14,C022,P014,3,175.57,PR
ORD12231,2023-10-25,C049,P003,2,53.16,PR
ORD12232,2024-04-08,C023,P018,3,359.92,CE
ORD12233,2024-06-10,C012,P003,1,451.96,RR
ORD12234,2023-08-22,C021,P006,3,166.31,PR
ORD12235,2024-07-28,C019,P008,1,140.03,PE
ORD12236,2024-12-08,C005,P017,4,360.28,ES
ORD12237,2023-01-27,C024,P001,2,366.82,BA
ORD12238,2024-04-15,C030,P007,4,416.48,AP
ORD12239,2023-04-03,C008,P018,3,375.48,CE
ORD12240,2024-09-08,C002,P004,4,206.21,RS
ORD12241,2023-11-05,C049,P010,1,217.27,SE
ORD12242,2023-02-21,C034,P005,4,404.27,RO
ORD12243,2023-11-15,C023,P008,2,140.9,PE
ORD12244,2023-06-30,C003,P013,1,63.29,RO
ORD12245,2024-07-22,C024,P017,2,116.79,PB
ORD12246,2023-04-30,C018,P004,3,257.62,MG
ORD12247,2023-02-12,C047,P010,2,289.54,PE
ORD12248,2024-10-08,C037,P008,1,44.6,MS
ORD12249,2023-09-17,C049,P010,1,158.65,RS
ORD12250,2023-07-16,C031,P013,2,377.15,PB
ORD12251,2024-10-06,C014,P012,4,432.61,RS
ORD12252,2023-09-12,C001,P013,3,73.67,CE
ORD12253,2025-01-01,C014,P010,1,264.17,MA
ORD12254,2023-12-02,C041,P001,3,83.37,SE
ORD12255,2024-07-06,C005,P009,4,363.81,ES
ORD12256,2024-05-16,C031,P003,2,86.93,PA
ORD12257,2023-09-12,C031,P017,2,57.37,RR
ORD12258,2024-05-28,C030,P010,1,225.95,DF
ORD12259,2024-12-07,C036,P019,1,56.42,SC
ORD12260,2023-08-30,C001,P006,3,409.88,PB
ORD12261,2023-05-29,C003,P007,4,415.15,RR
ORD12262,2024-12-10,C020,P011,2,260.75,BA
ORD12263,2023-10-26,C043,P016,3,290.51,GO
ORD12264,2024-09-11,C048,P004,3,74.97,RN
ORD12265,2024-03-28,C043,P004,3,145.56,RN
ORD12266,2024-01-28,C021,P018,4,69.29,MA
ORD12267,2023-07-31,C030,P018,2,115.04,SP
ORD12268,2024-10-29,C042,P007,2,203.32,RR
ORD12269,2024-06-21,C044,P011,4,344.1,PE
ORD12270,2024-08-16,C030,P005,4,366.7,TO
ORD12271,2024-08-17,C005,P018,3,227.79,RJ
ORD12272,2023-05-11,C010,P007,3,153.59,MT
ORD12273,2023-11-25,C024,P002,3,406.72,PA
ORD12274,2024-09-03,C045,P005,4,224.41,RO
ORD12275,2023-09-13,C039,P005,2,284.65,CE
ORD12276,2024-04-23,C048,P019,2,140.7,PR
ORD12277,2024-07-14,C006,P002,2,42.59,MG
ORD12278,2023-03-04,C010,P019,3,90.61,PR
ORD12279,2023-11-07,C042,P005,2,359.43,PE
ORD12280,2024-02-11,C043,P012,3,145.51,PA
ORD12281,2023-04-15,C010,P013,4,71.93,SP
ORD12282,2024-09-08,C025,P020,1,324.59,PB
ORD12283,2023-01-15,C014,P007,4,244.22,MA
ORD12284,2024-11-17,C047,P002,3,21.38,TO
ORD12285,2023-09-16,C039,P014,2,495.51,DF
ORD12286,2024-12-23,C013,P005,1,197.29,MA
ORD12287,2024-02-16,C011,P020,1,331.05,CE
ORD12288,2023-09-16,C039,P012,1,491.95,PA
ORD12289,2024-09-05,C011,P004,4,320.95,RN
ORD12290,2023-09-17,C046,P017,1,162.71,PE
ORD12291,2024-11-01,C049,P016,3,249.28,GO
ORD12292,2023-02-14,C016,P010,3,60.37,RS
ORD12293,2023-11-27,C033,P003,4,92.93,PR
ORD12294,2023-06-14,C041,P001,2,162.71,SP
ORD12295,2023-07-12,C041,P006,2,51.53,DF
ORD12296,2024-06-04,C032,P003,4,65.62,AM
ORD12297,2024-02-05,C010,P019,2,421.37,MT
ORD12298,2024-01-09,C015,P007,2,132.3,AL
ORD12299,2023-03-06,C016,P009,1,168.05,ES
ORD12300,2024-01-22,C043,P012,4,95.06,PA
ORD12301,2024-05-09,C027,P014,4,208.06,SP
ORD12302,2024-11-23,C049,P001,2,351.92,PE
ORD12303,2024-02-19,C045,P013,2,473.21,RR
ORD12304,2023-01-30,C032,P002,4,274.0,MS
ORD12305,2023-09-23,C006,P003,3,157.11,RN
ORD12306,2023-11-24,C047,P011,4,259.83,SC
ORD12307,2024-05-06,C048,P005,1,72.55,MG
ORD12308,2023-08-05,C036,P002,2,341.8,AC
ORD12309,2023-11-16,C008,P014,1,170.95,AL
ORD12310,2024-02-03,C025,P013,4,472.98,SE
ORD12311,2023-04-15,C007,P014,2,332.69,MA
ORD12312,2024-11-26,C017,P003,4,243.31,RR
ORD12313,2023-11-26,C048,P008,4,122.98,TO
ORD12314,2024-10-21,C030,P013,1,55.05,CE
ORD12315,2024-09-08,C002,P012,1,102.21,MG
ORD12316,2023-02-16,C017,P018,3,289.32,PE
ORD12317,2024-08-21,C004,P018,2,264.6,RO
ORD12318,2024-10-02,C026,P017,4,14.64,DF
ORD12319,2023-11-10,C014,P007,2,374.59,DF
ORD12320,2023-05-27,C008,P013,1,29.67,ES
ORD12321,2024-04-06,C005,P013,2,48.23,PA
ORD12322,2024-08-06,C005,P006,3,358.83,RO
ORD12323,2024-04-30,C005,P019,4,326.59,AL
ORD12324,2024-10-13,C027,P019,4,115.56,DF
ORD12325,2024-02-14,C005,P016,4,334.79,PE
ORD12326,2023-01-27,C003,P003,1,19.3,AC
ORD12327,2023-01-29,C038,P014,4,146.26,RO
ORD12328,2023-09-28,C030,P006,1,382.18,PA
ORD12329,2024-11-16,C001,P017,3,242.61,RO
ORD12330,2024-05-15,C008,P016,4,429.24,AC
ORD12331,2023-09-10,C013,P002,2,80.38,ES
ORD12332,2024-01-20,C020,P009,1,432.69,GO
ORD12333,2023-03-01,C006,P013,1,248.22,ES
ORD12334,2023-04-17,C050,P014,2,59.72,TO
ORD12335,2023-08-08,C050,P020,2,32.85,PE
ORD12336,2024-03-16,C048,P012,3,10.64,TO
ORD12337,2024-10-19,C008,P020,1,322.15,MG
ORD12338,2024-07-17,C030,P011,3,118.81,ES
ORD12339,2024-07-25,C049,P019,2,81.52,RS
ORD12340,2024-06-29,C040,P010,4,304.69,CE
ORD12341,2023-04-06,C015,P018,2,210.48,RJ
ORD12342,2023-03-30,C010,P003,2,230.26,MS
ORD12343,2023-08-19,C033,P016,3,75.67,RR
ORD12344,2023-10-02,C009,P018,3,134.07,PB
ORD12345,2023-09-03,C049,P014,2,58.52,GO
ORD12346,2023-04-21,C033,P017,3,174.13,PA
ORD12347,2023-08-22,C009,P005,1,161.22,TO
ORD12348,2023-10-05,C014,P017,3,391.04,AP
ORD12349,2024-04-21,C032,P014,3,493.5,MS
ORD12350,2024-02-21,C037,P003,4,499.6,MT
ORD12351,2024-11-08,C006,P015,4,199.11,AP
ORD12352,2023-05-08,C005,P012,4,398.62,ES
ORD12353,2023-08-25,C004,P017,1,146.77,AC
ORD12354,2024-09-10,C048,P017,3,80.08,PE
ORD12355,2023-05-08,C016,P019,3,323.58,TO
ORD12356,2024-12-07,C010,P007,4,243.68,PI
ORD12357,2024-01-29,C031,P005,1,300.91,MA
ORD12358,2024-04-19,C031,P002,3,189.49,TO
ORD12359,2024-10-16,C014,P016,3,158.01,MS
ORD12360,2024-01-30,C013,P013,3,464.62,PE
ORD12361,2023-04-21,C004,P011,3,442.92,RO
ORD12362,2023-03-31,C046,P007,1,70.65,MA
ORD12363,2023-10-07,C026,P003,4,329.63,PA
ORD12364,2023-11-29,C024,P006,4,185.35,GO
ORD12365,2023-08-12,C009,P005,1,288.09,ES
ORD12366,2023-04-11,C035,P001,3,111.53,RJ
ORD12367,2023-05-12,C042,P001,3,364.59,PE
ORD12368,2023-01-13,C015,P018,1,161.8,PB
ORD12369,2024-04-01,C024,P003,1,347.39,CE
ORD12370,2024-03-16,C031,P019,2,80.17,DF
ORD12371,2023-04-08,C019,P010,1,75.51,PI
ORD12372,2023-04-30,C002,P020,3,180.37,TO
ORD12373,2023-10-20,C002,P011,1,498.62,PR
ORD12374,2024-12-11,C041,P008,4,431.91,MT
ORD12375,2023-01-01,C036,P020,3,314.18,TO
ORD12376,2024-07-25,C037,P011,1,161.33,GO
ORD12377,2023-09-07,C034,P005,1,90.38,RN
ORD12378,2024-10-13,C039,P004,1,374.52,MA
ORD12379,2023-05-29,C019,P013,3,110.03,MG
ORD12380,2024-01-30,C038,P006,1,211.6,DF
ORD12381,2023-02-13,C023,P002,1,269.31,AL
ORD12382,2024-11-28,C016,P006,4,55.35,PI
ORD12383,2024-09-11,C046,P010,2,391.9,CE
ORD12384,2023-02-13,C044,P004,4,471.23,AL
ORD12385,2023-03-19,C006,P016,2,81.87,PB
ORD12386,2023-08-14,C026,P010,4,435.11,MT
ORD12387,2023-06-11,C022,P001,1,247.51,AP
ORD12388,2023-09-10,C045,P013,1,76.53,GO
ORD12389,2023-05-12,C047,P014,3,307.83,MG
ORD12390,2024-03-23,C024,P012,3,465.82,MT
ORD12391,2024-04-18,C046,P013,4,479.12,RR
ORD12392,2024-10-17,C040,P001,4,362.69,MG
ORD12393,2023-04-19,C021,P014,2,251.85,MT
ORD12394,2024-12-06,C030,P008,3,101.48,MA
ORD12395,2023-02-04,C011,P014,4,303.97,BA
ORD12396,2024-04-11,C009,P001,1,310.56,SC
ORD12397,2023-10-02,C012,P017,4,64.43,TO
ORD12398,2023-07-06,C026,P016,2,134.35,AM
ORD12399,2023-08-31,C038,P012,3,160.59,DF
ORD12400,2023-09-21,C003,P020,3,431.22,DF
ORD12401,2024-06-05,C033,P005,1,295.89,MG
ORD12402,2024-11-08,C015,P018,3,129.52,PA
ORD12403,2024-06-24,C047,P004,3,161.93,GO
ORD12404,2023-03-28,C005,P020,2,81.49,RR
ORD12405,2024-06-18,C024,P011,3,31.69,MA
ORD12406,2023-07-29,C011,P008,4,259.77,PA
ORD12407,2023-02-15,C033,P009,1,25.6,AL
ORD12408,2024-04-11,C023,P020,3,496.1,AP
ORD12409,2024-06-23,C010,P010,4,388.45,GO
ORD12410,2023-01-26,C043,P007,1,391.16,RN
ORD12411,2023-09-23,C028,P019,1,379.71,MA
ORD12412,2023-06-24,C039,P001,2,324.14,AM
ORD12413,2024-05-30,C017,P005,3,44.29,SE
ORD12414,2023-11-07,C044,P006,1,233.43,GO
ORD12415,2023-11-18,C026,P012,1,146.69,RO
ORD12416,2024-08-01,C025,P012,1,156.13,GO
ORD12417,2023-05-15,C036,P014,1,191.65,GO
ORD12418,2023-02-24,C012,P007,2,167.12,PR
ORD12419,2024-06-26,C003,P020,1,334.48,AP
ORD12420,2024-08-08,C050,P020,1,13.65,RO
ORD12421,2024-06-14,C029,P014,2,189.47,PA
ORD12422,2023-06-05,C044,P016,2,472.78,RO
ORD12423,2024-10-29,C024,P009,2,136.36,RN
ORD12424,2023-05-27,C019,P002,1,314.45,TO
ORD12425,2024-04-29,C013,P017,4,284.61,MG
ORD12426,2024-08-21,C016,P004,4,249.74,PE
ORD12427,2023-01-20,C040,P014,1,69.87,RJ
ORD12428,2023-09-26,C027,P014,3,419.56,DF
ORD12429,2023-11-29,C006,P015,3,287.96,TO
ORD12430,2024-07-08,C042,P012,3,273.92,DF
ORD12431,2024-02-05,C010,P013,2,475.12,DF
ORD12432,2023-11-02,C038,P010,3,50.57,SE
ORD12433,2023-01-28,C008,P016,3,250.86,SP
ORD12434,2024-04-11,C018,P015,2,355.95,SE
ORD12435,2023-09-17,C032,P008,4,400.6,PR
ORD12436,2024-06-17,C017,P004,1,10.43,AC
ORD12437,2023-04-11,C042,P001,4,344.27,PI
ORD12438,2024-07-04,C002,P014,2,478.3,PA
ORD12439,2023-12-19,C044,P009,3,367.82,AP
ORD12440,2023-10-27,C020,P019,3,215.33,MT
ORD12441,2024-11-12,C010,P006,4,439.24,AL
ORD12442,2023-10-23,C009,P016,2,440.53,PI
ORD12443,2023-12-19,C048,P011,2,347.23,PR
ORD12444,2023-05-10,C039,P011,4,336.38,RJ
ORD12445,2023-06-05,C041,P014,3,178.75,PA
ORD12446,2023-03-15,C025,P011,2,128.83,RR
ORD12447,2023-12-08,C025,P014,4,318.61,BA
ORD12448,2024-04-09,C024,P001,3,13.86,SP
ORD12449,2023-03-31,C006,P011,3,423.07,SC
ORD12450,2024-08-01,C030,P018,3,452.32,AL
ORD12451,2024-03-30,C010,P017,1,90.37,RS
ORD12452,2024-12-12,C039,P004,2,290.53,PE
ORD12453,2023-11-28,C031,P014,2,97.35,RJ
ORD12454,2023-12-14,C018,P008,3,252.31,MT
ORD12455,2023-08-21,C043,P015,1,322.83,RS
ORD12456,2024-08-20,C033,P016,2,201.36,SP
ORD12457,2023-04-12,C019,P001,2,448.47,TO
ORD12458,2024-04-25,C023,P001,1,446.68,GO
ORD12459,2023-08-02,C005,P010,2,270.06,PR
ORD12460,2023-04-18,C026,P002,2,294.43,RJ
ORD12461,2023-06-14,C029,P012,4,11.33,MT
ORD12462,2024-08-25,C024,P004,2,175.59,PA
ORD12463,2024-12-04,C006,P019,1,382.78,MT
ORD12464,2023-12-01,C039,P001,1,497.09,PB
ORD12465,2023-03-27,C004,P001,3,473.19,RO
ORD12466,2025-01-03,C048,P009,4,56.35,MA
ORD12467,2024-02-28,C042,P020,3,214.43,MA
ORD12468,2024-09-04,C026,P013,4,36.78,RO
ORD12469,2023-12-30,C015,P011,4,420.34,SP
ORD12470,2023-03-01,C013,P019,3,367.73,RO
ORD12471,2024-04-26,C040,P017,2,461.66,AP
ORD12472,2023-09-07,C022,P003,4,255.84,DF
ORD12473,2024-07-13,C013,P020,3,60.6,AC
ORD12474,2023-04-27,C039,P013,3,296.15,MG
ORD12475,2024-06-28,C017,P019,3,434.91,RJ
ORD12476,2023-02-13,C036,P020,3,34.53,AP
ORD12477,2024-05-23,C039,P009,3,409.27,PB
ORD12478,2023-06-14,C048,P019,2,315.57,PE
ORD12479,2024-01-03,C025,P019,1,74.79,AC
ORD12480,2023-10-19,C034,P001,2,332.99,MG
ORD12481,2023-10-13,C021,P017,1,40.42,SC
ORD12482,2023-07-23,C025,P014,4,95.48,ES
ORD12483,2024-11-14,C025,P012,4,38.59,SP
ORD12484,2024-06-07,C022,P002,3,296.32,SE
ORD12485,2023-05-01,C023,P003,2,150.99,CE
ORD12486,2024-10-25,C025,P005,3,151.34,MS
ORD12487,2024-10-25,C014,P003,2,326.77,ES
ORD12488,2023-07-07,C014,P014,4,63.9,RN
ORD12489,2023-01-13,C026,P018,2,320.27,MG
ORD12490,2024-08-25,C040,P005,3,351.97,MG
ORD12491,2023-07-19,C030,P003,3,430.15,MG
ORD12492,2024-08-08,C026,P002,4,339.01,RS
ORD12493,2024-03-31,C038,P009,1,330.18,ES
ORD12494,2024-03-23,C022,P018,4,331.72,PI
ORD12495,2023-03-12,C039,P002,3,30.17,SE
ORD12496,2024-08-12,C039,P019,4,226.45,RN
ORD12497,2023-05-10,C034,P003,1,280.08,AC
ORD12498,2023-02-12,C025,P018,3,335.9,ES
ORD12499,2024-06-03,C036,P014,1,152.69,PR
ORD12500,2023-01-13,C013,P013,2,342.18,MS
ORD12501,2024-12-25,C029,P016,2,203.97,AL
ORD12502,2024-09-14,C042,P011,4,360.51,PR
ORD12503,2024-06-18,C009,P012,3,100.67,PI
ORD12504,2023-10-29,C015,P003,2,159.29,MT
ORD12505,2024-06-10,C031,P006,3,475.3,MT
ORD12506,2024-10-03,C044,P016,3,381.38,BA
ORD12507,2024-07-26,C027,P012,3,450.33,MT
ORD12508,2023-04-25,C031,P020,1,108.09,PE
ORD12509,2024-04-04,C010,P006,4,472.01,MS
ORD12510,2024-05-19,C037,P020,1,374.65,RO
ORD12511,2023-11-04,C007,P014,3,299.38,MS
ORD12512,2023-11-21,C032,P009,2,16.25,ES
ORD12513,2024-08-01,C011,P017,2,35.44,RR
ORD12514,2023-06-24,C048,P012,2,388.5,MA
ORD12515,2024-05-28,C045,P001,4,337.8,CE
ORD12516,2023-06-21,C028,P020,1,114.7,AC
ORD12517,2024-05-16,C004,P008,1,226.23,TO
ORD12518,2023-11-30,C048,P012,4,331.42,MT
ORD12519,2023-10-11,C045,P016,1,17.48,GO
ORD12520,2024-04-19,C031,P001,4,341.8,RR
ORD12521,2023-02-23,C029,P003,4,206.76,AP
ORD12522,2024-04-02,C033,P012,2,56.49,PA
ORD12523,2024-08-01,C004,P004,4,90.14,MG
ORD12524,2024-02-24,C047,P010,2,219.05,RN
ORD12525,2024-09-05,C026,P002,2,316.92,AP
